mean_sinr,mean_rsrp,mean_prb,mean_trust,total_ho,attacks_active,ho_triggers,mitigations,mean_throughput,mean_latency
10.44177393688897,-95.34177740946338,48.63726848879199,0.8408544039183989,420,0,10,0,458.7133370792986,20.2312212142252
10.473383178361468,-95.2943635472546,48.81022417867225,0.8408544039183989,430,0,10,0,460.01461370624634,20.2312212142252
10.438321691648307,-95.34695577732437,48.63491674510644,0.8408544039183989,438,0,8,0,461.3151997546235,20.2312212142252
10.473650943731448,-95.29396189919964,48.811563005522146,0.8408544039183989,448,0,10,0,462.56629348261,20.2312212142252
10.441052415834458,-95.34285969104515,48.648570366037184,0.8408544039183989,458,0,10,0,463.68350642708975,20.2312212142252
10.433064128181064,-95.35484212252523,48.60862892777023,0.8408544039183989,468,0,10,0,464.7329604919625,20.2312212142252
10.34216195475557,-95.49119538266348,48.15411806064276,0.8408544039183989,477,0,9,0,465.62647846339286,20.2312212142252
10.337928977011748,-95.49754484927921,48.13295317192364,0.8408544039183989,486,0,9,0,466.4130126941812,20.2312212142252
10.319007616926882,-95.52592688940649,48.03834637149931,0.8408544039183989,495,0,9,0,467.1678701448177,20.2312212142252
10.318024948277417,-95.52740089238068,48.033433028252,0.8408544039183989,504,0,9,0,467.8312976165343,20.2312212142252
10.292273622910303,-95.56602788043138,47.90467640141642,0.8408544039183989,514,0,10,0,468.4701441749856,20.2312212142252
10.322876981940569,-95.52012284188595,48.05769319656775,0.8408544039183989,524,0,10,0,469.1180340651818,20.2312212142252
10.307400831970982,-95.54333706684035,47.98031244671983,0.8408544039183989,535,0,11,0,469.6393669381491,20.2312212142252
10.416827253535546,-95.37919743449352,48.52744455454263,0.8408544039183989,545,0,10,0,470.1631499073673,20.2312212142252
10.404998340860407,-95.39694080350621,48.496415005289464,0.8408544039183989,556,0,11,0,470.6754280662896,20.2312212142252
10.415733400116757,-95.38083821462169,48.55009030157121,0.8408544039183989,566,0,10,0,471.19393395031375,20.2312212142252
10.356572014893963,-95.46958029245589,48.25428337545725,0.8408544039183989,577,0,11,0,471.6639823664705,20.2312212142252
10.333387773351193,-95.50435665477005,48.13836216774339,0.8408544039183989,588,0,11,0,472.0765721401004,20.2312212142252
10.366984174745369,-95.45396205267878,48.30634417471427,0.8408544039183989,599,0,11,0,472.49149885582784,20.2312212142252
10.333620381233963,-95.50400774294587,48.13952520715725,0.8408544039183989,609,0,10,0,472.86833997569283,20.2312212142252
10.334259425799322,-95.50304917609783,48.14476863581715,0.8408544039183989,620,0,11,0,473.25809676788145,20.2312212142252
10.388682118039803,-95.42141513773713,48.41688209701956,0.8408544039183989,631,0,11,0,473.56755681022406,20.2312212142252
10.338293508377134,-95.49699805223115,48.16493904870622,0.8408544039183989,642,0,11,0,473.8712135875874,20.2312212142252
10.315096737383191,-95.53179320872205,48.0489551937365,0.8408544039183989,653,0,11,0,474.1755766187519,20.2312212142252
10.317494693314123,-95.52819627482563,48.060944973391166,0.8408544039183989,664,0,11,0,474.4904390161399,20.2312212142252
10.28117099771329,-95.58268181822689,47.879326495387,0.8408544039183989,675,0,11,0,474.79765433701965,20.2312212142252
10.184421567815276,-95.72780596307392,47.40056490053257,0.8408544039183989,685,0,10,0,475.10668224797246,20.2312212142252
10.161437585220886,-95.7622819369655,47.28564498756062,0.8408544039183989,696,0,11,0,475.4036567710255,20.2312212142252
10.190132320156948,-95.7192398345614,47.46797989998627,0.8408544039183989,707,0,11,0,475.6973209949961,20.2312212142252
10.133885423751464,-95.80361017916964,47.23091756165411,0.8408544039183989,718,0,11,0,475.9842742821324,20.2312212142252
10.066523810342817,-95.9046525992826,46.92019134433067,0.8408544039183989,729,0,11,0,476.2532237880519,20.2312212142252
10.09148706543605,-95.86720771664274,47.07661033855957,0.8408544039183989,740,0,11,0,476.51617785838044,20.2312212142252
10.091053610633965,-95.86785789884588,47.12900279102621,0.8408544039183989,751,0,11,0,476.7687571470342,20.2312212142252
10.067776501800255,-95.90277356209644,47.012617246857666,0.8408544039183989,762,0,11,0,477.03019152545033,20.2312212142252
10.139664838745233,-95.79494105667898,47.37205893158256,0.8408544039183989,772,0,10,0,477.29132885142457,20.2312212142252
10.134747431314185,-95.80231716782555,47.34747189442731,0.8408544039183989,784,0,12,0,477.528864006786,20.2312212142252
10.207380092882682,-95.6933681754728,47.71063520226979,0.8408544039183989,795,0,11,0,477.7758073916134,20.2312212142252
10.243722198949028,-95.63885501637328,47.89234573260151,0.8408544039183989,806,0,11,0,478.02619849302755,20.2312212142252
10.241246922595236,-95.64256793090397,47.87996935083256,0.8408544039183989,817,0,11,0,478.2674365432061,20.2312212142252
10.256379212592915,-95.61986949590745,47.95563080082096,0.8408544039183989,828,0,11,0,478.4855342982093,20.2312212142252
10.189310053474632,-95.72047323458487,47.62028500522954,0.8408544039183989,839,0,11,0,478.6996778251696,20.2312212142252
10.224766525391898,-95.66728852670899,47.797567364815876,0.8408544039183989,850,0,11,0,478.913355243214,20.2312212142252
10.253658793330134,-95.62395012480162,47.94202870450707,0.8408544039183989,861,0,11,0,479.1204068414975,20.2312212142252
10.206850412309148,-95.69416269633312,47.707986799402114,0.8408544039183989,873,0,12,0,479.32402904964255,20.2312212142252
10.247265479687465,-95.63354009526563,47.98778372860267,0.8408544039183989,885,0,12,0,479.5242957748653,20.2312212142252
10.285839551239812,-95.57567898793711,48.28717633875416,0.8408544039183989,897,0,12,0,479.6766610784448,20.2312212142252
10.314927673596083,-95.5320468044027,48.43730243805012,0.8408544039183989,909,0,12,0,479.80895283320814,20.2312212142252
10.378227252213463,-95.43709743647663,48.762389521887975,0.8408544039183989,921,0,12,0,479.9418231274546,20.2312212142252
10.518022415921562,-95.22740469091447,49.461365340428465,0.8408544039183989,933,0,12,0,480.07792790850084,20.2312212142252
10.512162144180023,-95.2361950985268,49.43206398172077,0.8408544039183989,945,0,12,0,480.2196609538855,20.2312212142252
10.424068360420355,-95.36833577416628,49.067174441225745,0.8408544039183989,957,0,12,0,480.34759235694673,20.2312212142252
10.429978999130162,-95.3594698161016,49.069249938216906,0.8408544039183989,968,0,11,0,480.46690117173847,20.2312212142252
10.413732798847066,-95.38383911652625,48.993960443975006,0.8408544039183989,980,0,12,0,480.58045286712166,20.2312212142252
10.449465174633213,-95.330240552847,49.18088375082802,0.8408544039183989,991,0,11,0,480.7039211266887,20.2312212142252
10.4281040406295,-95.36228225385257,49.13179963036945,0.8408544039183989,1002,0,11,0,480.82332552574206,20.2312212142252
10.452302228135348,-95.3259849725938,49.27445973449769,0.8408544039183989,1013,0,11,0,480.94442737168055,20.2312212142252
10.459991193425198,-95.31445152465903,49.299948250498296,0.8408544039183989,1022,0,9,0,481.0612034864732,20.2312212142252
10.508577950958372,-95.24157138835928,49.557815659013734,0.8408544039183989,1030,0,8,0,481.18190419869353,20.2312212142252
10.529312510123843,-95.21046954961106,49.717068414280675,0.8408544039183989,1040,0,10,0,481.3061446668962,20.2312212142252
10.60463553525952,-95.09748501190755,50.093683539959066,0.8408544039183989,1050,0,10,0,481.43161567348284,20.2312212142252
10.647462391063293,-95.0332447282019,50.309396249673334,0.8408544039183989,1059,0,9,0,481.5715603671932,20.2312212142252
10.633876721198344,-95.05362323299931,50.241467900348596,0.8408544039183989,1068,0,9,0,481.7045007321141,20.2312212142252
10.597689291303846,-95.10790437784107,50.060530750876104,0.8408544039183989,1078,0,10,0,481.83328759811803,20.2312212142252
10.577137882681573,-95.13873149077448,49.95777370776474,0.8408544039183989,1088,0,10,0,481.95765521073764,20.2312212142252
10.542048594735897,-95.19136542269298,49.78232726803636,0.8408544039183989,1098,0,10,0,482.07563670793525,20.2312212142252
10.52383404353771,-95.21868724949024,49.69125451204542,0.8408544039183989,1109,0,11,0,482.1972248887367,20.2312212142252
10.558256018235989,-95.16705428744285,49.86336438553682,0.8408544039183989,1118,0,9,0,482.32750178122706,20.2312212142252
10.558809847128982,-95.16622354410337,49.865635288024855,0.8408544039183989,1128,0,10,0,482.4605360220716,20.2312212142252
10.551971962430606,-95.17648037115093,49.92716049338217,0.8408544039183989,1137,0,9,0,482.6020083312531,20.2312212142252
10.500703805243603,-95.25338260693142,49.67081970744715,0.8408544039183989,1147,0,10,0,482.74425946646807,20.2312212142252
10.578068426114646,-95.13733567562485,50.05764281180237,0.8408544039183989,1155,0,8,0,482.88931016979694,20.2312212142252
10.527034455920832,-95.21388663091558,49.83931396538736,0.8408544039183989,1164,0,9,0,483.0364347933258,20.2312212142252
10.596064124534935,-95.11034212799443,50.240891999888134,0.8408544039183989,1175,0,11,0,483.1697756668884,20.2312212142252
10.603844814333279,-95.09867109329691,50.279795448879845,0.8408544039183989,1185,0,10,0,483.3038432218455,20.2312212142252
10.669366550994605,-95.0003884883049,50.60740413218648,0.8408544039183989,1195,0,10,0,483.44595343179884,20.2312212142252
10.646152490728426,-95.03520957870417,50.49133383085558,0.8408544039183989,1204,0,9,0,483.59118868114405,20.2312212142252
10.669551200359118,-95.00011151425815,50.63095339827854,0.8408544039183989,1213,0,9,0,483.7430917524662,20.2312212142252
10.638868795352407,-95.0461351217682,50.507156279583796,0.8408544039183989,1222,0,9,0,483.884999787407,20.2312212142252
10.656560693865933,-95.01959727399792,50.62802986422222,0.8408544039183989,1231,0,9,0,484.0330984151469,20.2312212142252
10.583517648661845,-95.12916184180405,50.27431249255909,0.8408544039183989,1239,0,8,0,484.17652179274864,20.2312212142252
10.56458953419922,-95.157554013498,50.13453206714055,0.8408544039183989,1250,0,11,0,484.3179707792529,20.2312212142252
10.473005031636797,-95.29493076734163,49.65988061707011,0.8408544039183989,1261,0,11,0,484.46205723503226,20.2312212142252
10.51090683749562,-95.2380780585534,49.91325345421694,0.8408544039183989,1271,0,10,0,484.6112138651686,20.2312212142252
10.493258887680945,-95.26454998327542,49.82501370514357,0.8408544039183989,1282,0,11,0,484.7534305198181,20.2312212142252
10.459220953898667,-95.31560688394883,49.654824036232185,0.8408544039183989,1294,0,12,0,484.8921073600814,20.2312212142252
10.416455771447163,-95.37975465762607,49.43781202169501,0.8408544039183989,1305,0,11,0,485.01725635654356,20.2312212142252
10.364119783470368,-95.45825863959128,49.188994822103176,0.8408544039183989,1314,0,9,0,485.13137132648194,20.2312212142252
10.339152203687837,-95.49571000926507,49.082192772489115,0.8408544039183989,1325,0,11,0,485.2181255897431,20.2312212142252
10.356084396801831,-95.47031171959406,49.16685373805908,0.8408544039183989,1336,0,11,0,485.30071244793544,20.2312212142252
