episode,total_reward,actor_loss,critic_loss
58,1531.0,-0.003712172368458206,380.3612365722656
59,1608.0,-0.00443959678731127,475.2364196777344
60,1569.0,-0.0039670817766039234,440.7168273925781
61,1342.0,-0.005365925759958502,357.9231872558594
62,1316.0,-0.003041107917462276,319.5845642089844
63,1576.0,-0.004114826960306216,397.670166015625
64,1407.0,-0.004786845994073831,367.42340087890625
65,1424.0,-0.0034054243276062024,312.09747314453125
66,1740.0,-0.0035358896129764616,514.1907348632812
67,1435.0,-0.003553205982565747,316.9531555175781
68,1549.0,-0.004199468863329717,435.3057556152344
69,1434.0,-0.0034384620718940695,333.2099914550781
70,1151.0,-0.0038835088385634924,268.98175048828125
71,1688.0,-0.0036334768821169356,467.666015625
72,1610.0,-0.003594442125177011,460.0753479003906
73,1492.0,-0.0037795526056600337,361.80401611328125
74,1398.0,-0.004662413335089306,373.1745300292969
75,1489.0,-0.004972799342275331,394.1946105957031
76,1243.0,-0.003640121959116576,387.2253112792969
77,1718.0,-0.0046869590847303955,476.0270080566406
78,1702.0,-0.005520892477112024,507.8304138183594
79,1677.0,-0.00358700079855875,457.9797668457031
80,1834.0,-0.004240235882337272,547.504150390625
81,1469.0,-0.004141470352936137,363.3599548339844
82,1463.0,-0.004187235313500943,396.6343688964844
83,1553.0,-0.0032983122748971383,438.1131591796875
84,1591.0,-0.003264720093284268,405.1491394042969
85,1665.0,-0.0034426112314187257,468.9951477050781
86,1808.0,-0.003883947829308454,517.9077758789062
87,1626.0,-0.00329556963489657,383.4140930175781
88,1429.0,-0.003984934380111683,352.60797119140625
89,1564.0,-0.004288236847579745,436.7289733886719
90,1538.0,-0.0042273501936246505,406.771240234375
91,1551.0,-0.0036304318928159773,356.8412170410156
92,1546.0,-0.0038748877122998238,399.9958801269531
93,1524.0,-0.004006177760727171,421.87481689453125
94,1686.0,-0.004726074779422821,496.9721984863281
95,1540.0,-0.003474084092886187,326.8569641113281
96,1608.0,-0.004181949481010504,445.17822265625
97,1852.0,-0.0038502706988115926,558.9683837890625
98,1603.0,-0.003976901352871209,370.0275573730469
99,1554.0,-0.0037667262929192346,444.5121765136719
100,1572.0,-0.004234180216112041,396.4775085449219
101,1687.0,-0.0037348412526106195,481.11798095703125
102,1852.0,-0.003849961293911162,480.37298583984375
103,1765.0,-0.0035400571297421785,447.14373779296875
104,1566.0,-0.003412058173645554,349.8921203613281
105,1635.0,-0.0038308681614580564,424.3772277832031
106,1545.0,-0.0037669196670841692,349.8077697753906
107,1697.0,-0.0037391524206863585,497.6783447265625
108,1819.0,-0.0029401276031941442,519.9317626953125
109,1699.0,-0.0034977903643656255,499.4403076171875
110,1467.0,-0.0032408868095704486,360.3498229980469
111,1487.0,-0.003212254094250966,340.8990173339844
112,1518.0,-0.0038820051392706644,348.3117980957031
113,1646.0,-0.005384516390872055,439.09027099609375
114,1565.0,-0.0035624411326093002,425.489013671875
115,1857.0,-0.0036448152157910435,502.3223571777344
116,1564.0,-0.003140336102140801,341.8432312011719
117,1496.0,-0.004114737253985368,347.0318908691406
118,1575.0,-0.0035930473594427375,465.4950866699219
119,1541.0,-0.003778676300758629,377.4466552734375
120,1440.0,-0.00410013193218869,350.234130859375
121,1589.0,-0.003899526996454889,429.1836242675781
122,1833.0,-0.004311916333140938,469.3507995605469
123,1344.0,-0.0037864756138463107,304.752685546875
124,1734.0,-0.004505038353922178,477.95281982421875
125,1687.0,-0.0033559151155973916,445.6900329589844
126,1817.0,-0.004466660560865421,474.63165283203125
127,1658.0,-0.004036098327820322,529.0226440429688
128,1579.0,-0.0038928537521444794,435.5361633300781
129,1861.0,-0.0038616015995752867,540.0752563476562
130,1514.0,-0.003907858300538335,439.3083801269531
131,1663.0,-0.0045923224222081315,450.2498779296875
132,1675.0,-0.0037049248442469563,552.7079467773438
133,1823.0,-0.00422804614000987,544.6134643554688
134,1620.0,-0.004014923408768871,403.43719482421875
135,1709.0,-0.004216597048590691,472.6925048828125
136,1715.0,-0.004227477047866809,500.1715087890625
137,1488.0,-0.0036338004751347137,349.732177734375
138,1827.0,-0.0045819264923920855,467.0406799316406
139,1828.0,-0.004480440565592809,534.4688720703125
140,1892.0,-0.0047056084960266685,581.4183349609375
141,1748.0,-0.004149637600806143,481.2340087890625
142,2010.0,-0.004720381328037807,582.0455932617188
143,1670.0,-0.004335920199602177,420.64410400390625
144,1634.0,-0.004110320363127228,424.1944580078125
145,1404.0,-0.00435775650839787,360.8154602050781
146,1548.0,-0.004187208967258422,433.7198181152344
147,1560.0,-0.003793810205284639,433.1974182128906
148,1673.0,-0.0037143476006999015,517.9608764648438
149,1662.0,-0.003821851488672629,461.3766174316406
150,1441.0,-0.004751190416365196,393.76617431640625
151,1682.0,-0.0035776757930372177,460.8315124511719
152,1940.0,-0.004466574747181896,630.157470703125
153,1696.0,-0.0046953627949863274,508.13348388671875
154,1579.0,-0.003509496158325679,486.2965087890625
155,1455.0,-0.004026490381615336,396.7623291015625
156,1537.0,-0.004160360259577699,384.8032531738281
157,1784.0,-0.004478256778903804,453.8050842285156
158,1767.0,-0.004821951538490664,467.89556884765625
159,1934.0,-0.0044537910284166825,607.3153686523438
160,1713.0,-0.0035516513598849997,482.62103271484375
161,1490.0,-0.004476687357444982,425.7505798339844
162,1843.0,-0.0032857774302621173,536.8840942382812
163,1501.0,-0.003865259955221388,423.1601257324219
164,1605.0,-0.003444001329106478,411.4334411621094
165,1765.0,-0.0035834244294424672,455.9232177734375
166,2013.0,-0.00338515080927339,637.477783203125
167,1598.0,-0.003693411585118156,391.8134765625
168,1572.0,-0.0033194244741545325,398.1853942871094
169,1659.0,-0.0037037998741392846,467.9170837402344
170,1631.0,-0.004157948768157179,483.3032531738281
171,1744.0,-0.003995935168599577,509.35107421875
172,1866.0,-0.003986619870244924,434.9753723144531
173,1862.0,-0.0031034171661303844,518.7394409179688
174,1616.0,-0.003481904969313681,373.1867980957031
175,1571.0,-0.003947147462375662,467.5951843261719
176,1730.0,-0.003440971497184364,446.698974609375
177,1759.0,-0.003816289313233158,534.5803833007812
178,1834.0,-0.0037972270155088544,438.4701232910156
179,1731.0,-0.004457542446159225,455.8272705078125
180,1797.0,-0.003972756696644605,480.61297607421875
181,1716.0,-0.00415338823950151,467.1315612792969
182,1484.0,-0.004061130138584953,399.18255615234375
183,2115.0,-0.004582148748990481,696.43798828125
184,1685.0,-0.004362169361879101,447.4554138183594
185,1702.0,-0.005188614423137291,421.58172607421875
186,1455.0,-0.004369079072992983,367.82928466796875
187,1476.0,-0.004125841251412307,374.175537109375
188,1558.0,-0.0036170169176849803,366.4960632324219
189,1385.0,-0.003039395357648443,353.41217041015625
190,1299.0,-0.004107197763005388,287.7823791503906
191,1738.0,-0.003763254478794157,490.5265197753906
192,1562.0,-0.003971090900709636,416.956787109375
193,1750.0,-0.003413914143623385,392.4862976074219
194,1440.0,-0.004072709642059635,399.9080505371094
195,1410.0,-0.004351428972378406,376.15509033203125
196,1328.0,-0.0035550803279745325,331.4222106933594
197,1764.0,-0.004191992376165997,501.95562744140625
198,1730.0,-0.004617220717981192,457.99298095703125
199,1577.0,-0.004110044738938866,453.29656982421875
200,1682.0,-0.0042229465439699455,446.558837890625
201,1580.0,-0.0040070631049664894,462.4034423828125
202,1625.0,-0.004783619823553765,422.91046142578125
203,1439.0,-0.0039556018704648265,352.38232421875
204,1751.0,-0.003986354518149581,438.6208801269531
205,1749.0,-0.003238272425993013,488.49639892578125
206,1686.0,-0.0036687350179168527,418.7663269042969
207,1773.0,-0.003651925271437254,445.72174072265625
208,1684.0,-0.004179815608430155,374.6269226074219
209,1612.0,-0.0037957208831877714,397.69403076171875
210,1810.0,-0.0037424883318765622,512.046875
211,1883.0,-0.0042182123563959196,556.998779296875
212,1775.0,-0.004024607335200666,492.16949462890625
213,1373.0,-0.003590073532385369,393.1993713378906
214,1733.0,-0.0036757709406499217,558.0519409179688
215,1679.0,-0.003798500437759295,450.44329833984375
216,1541.0,-0.004258662056859716,379.06976318359375
217,1782.0,-0.0035001724985964495,497.3296813964844
218,1919.0,-0.0037303669409344104,504.9545593261719
219,1574.0,-0.0034359081619186327,487.19775390625
220,1715.0,-0.0036831329432191395,465.6681213378906
221,1644.0,-0.0038274831786111463,404.1370544433594
222,1877.0,-0.0035892093370161354,525.7760009765625
223,1623.0,-0.004306234238746194,384.3396911621094
224,1861.0,-0.00323659513430487,509.146484375
225,1892.0,-0.003654055437177054,497.017578125
226,1780.0,-0.003999206564393327,442.84326171875
227,1577.0,-0.003898408057596368,432.5406188964844
228,2012.0,-0.0036641342667280696,551.4415893554688
229,1938.0,-0.003265350287360239,592.3331909179688
230,1703.0,-0.003116827544415303,450.6763000488281
231,1793.0,-0.003602278654787889,509.8629150390625
232,1670.0,-0.003105747353921678,378.5738830566406
233,1725.0,-0.003931365144775815,422.0211486816406
234,1800.0,-0.003140065425603617,394.01458740234375
235,1614.0,-0.0041667614028223655,389.8481140136719
236,1669.0,-0.003254857720873718,402.86639404296875
237,1664.0,-0.00410997735213771,422.05108642578125
238,1452.0,-0.0037014259391331245,359.50311279296875
239,1575.0,-0.003910545944173853,439.4483947753906
240,1741.0,-0.0038005200819627915,473.5423278808594
241,1715.0,-0.00350940289925867,393.8747253417969
242,1572.0,-0.00352607858491995,476.43597412109375
243,1763.0,-0.003566607710776485,426.1177673339844
244,1871.0,-0.003558386161395382,464.6073303222656
245,1737.0,-0.004182499900707626,459.15911865234375
246,1917.0,-0.003472677206445951,474.7327575683594
247,1419.0,-0.004572204429548167,362.003662109375
248,1700.0,-0.0027220541155007333,427.46124267578125
249,1664.0,-0.003432777586827537,419.6070556640625
250,1662.0,-0.0039165123473919395,432.7909240722656
251,1715.0,-0.00404560130430452,476.14947509765625
252,1775.0,-0.00465859845176705,452.70166015625
253,1646.0,-0.0033116981100777465,506.9751892089844
254,1818.0,-0.0035176503188267816,421.7568664550781
255,1617.0,-0.004300516612472295,402.7038879394531
256,1760.0,-0.003786945302895869,487.2344055175781
257,1730.0,-0.0034660780656849965,421.95574951171875
258,1767.0,-0.0034428690981128185,403.41168212890625
259,1604.0,-0.0030467132258179064,406.5669250488281
260,1634.0,-0.0031905631502533133,362.13201904296875
261,1745.0,-0.003009955779167025,446.05316162109375
262,1682.0,-0.003237226686386358,385.0586242675781
263,1686.0,-0.0028467990266238174,430.1912841796875
264,1652.0,-0.0037145515452721156,416.5482482910156
265,1769.0,-0.004141957018873654,443.5390625
266,1808.0,-0.003364822085911458,459.21142578125
267,1661.0,-0.004346521703285232,420.04718017578125
268,1784.0,-0.004544089505673453,420.6319580078125
269,1626.0,-0.004381798690831472,421.8475036621094
270,1634.0,-0.0035763214930609266,337.1612854003906
271,1765.0,-0.0034477459537031662,417.40228271484375
272,1824.0,-0.003910030290821201,454.2748107910156
273,1857.0,-0.003578190979169449,451.26715087890625
274,1745.0,-0.0031290340676995193,386.84576416015625
275,1526.0,-0.003754056577495898,327.3391418457031
276,1700.0,-0.00391446818165215,378.51043701171875
277,1520.0,-0.003610326830572116,379.97027587890625
278,1790.0,-0.0033146780650505597,376.3534851074219
279,1718.0,-0.003583767844767343,388.6523132324219
280,1798.0,-0.004262768510670867,477.2075500488281
281,1808.0,-0.0038039860324455992,474.3601379394531
282,1764.0,-0.0033761075342876473,422.30950927734375
283,1635.0,-0.003745779206188412,444.12371826171875
284,1658.0,-0.003984494131665477,424.5357666015625
285,1694.0,-0.003900949479170127,465.95733642578125
286,1871.0,-0.003222450958674017,578.81640625
287,1558.0,-0.003796863287009598,424.3544616699219
288,1664.0,-0.003976737437759377,376.7628173828125
289,1700.0,-0.004234820337192754,406.33294677734375
290,1503.0,-0.0047234317808033666,315.85211181640625
291,1577.0,-0.003453346964566403,352.32293701171875
292,1490.0,-0.0031001538084508085,330.68341064453125
293,1568.0,-0.0036685249316568453,380.6546936035156
294,1644.0,-0.003283767580796848,383.1468811035156
295,1818.0,-0.003898260776363064,389.1794738769531
296,1713.0,-0.0031091795494181235,453.6492919921875
297,1550.0,-0.003919698148300605,372.5982666015625
298,1779.0,-0.003035839878326182,414.32476806640625
299,1517.0,-0.0035557504410722424,317.8143005371094
300,1622.0,-0.003940431952807038,313.33416748046875
301,1608.0,-0.002792394013990166,407.0396423339844
302,1727.0,-0.004092230231045895,422.2899169921875
303,1811.0,-0.002815653744879195,374.33587646484375
304,1514.0,-0.004173266160380861,316.0731201171875
305,1824.0,-0.0037221336437401726,468.830322265625
306,1784.0,-0.003983854030073937,465.4342041015625
307,1787.0,-0.003884070751675089,489.63165283203125
308,1985.0,-0.0038125412478880855,476.1650085449219
309,1892.0,-0.0032112349542460705,445.9108581542969
310,2112.0,-0.0030981975950063706,610.3435668945312
311,1902.0,-0.003992236976825682,518.8773803710938
312,1655.0,-0.003222516923934953,414.35675048828125
313,1790.0,-0.0034903488648134434,417.14678955078125
314,1547.0,-0.003802317389792214,333.7955017089844
315,1716.0,-0.0028886660776541767,440.5577697753906
316,1844.0,-0.0033004682663886342,420.9233093261719
317,1634.0,-0.0036355851487834506,470.06036376953125
318,1745.0,-0.003673397260562134,400.4184875488281
319,1674.0,-0.0038490223814733326,410.99981689453125
320,1476.0,-0.004368617434270813,373.875
321,1638.0,-0.0038134013780758585,424.78045654296875
322,1682.0,-0.003262632990819319,379.57464599609375
323,1706.0,-0.003168973407030405,379.433837890625
324,1635.0,-0.0031057151541712563,357.84765625
325,1843.0,-0.003032021273351607,463.5574951171875
326,1474.0,-0.003064085080820535,444.54486083984375
327,1664.0,-0.0033543589763991933,385.5979919433594
328,1664.0,-0.0031737911886011716,367.6213073730469
329,1841.0,-0.003022634969706165,443.1025085449219
330,1702.0,-0.003305907141631386,343.528564453125
331,1758.0,-0.002868103719395419,373.4201354980469
332,1860.0,-0.0032994967280371513,500.60186767578125
333,1673.0,-0.003387218392422905,381.23089599609375
334,1694.0,-0.003932246849737047,360.38043212890625
335,1568.0,-0.0031003699657178784,308.5841064453125
336,1617.0,-0.003496187767138638,450.3153991699219
337,1707.0,-0.0030504404328114887,405.6714782714844
338,1841.0,-0.0032053077603840002,470.7044677734375
339,1781.0,-0.003094353796508845,435.5271301269531
340,1781.0,-0.0027528032078407705,376.9198303222656
341,1941.0,-0.0033679380332094816,494.24273681640625
342,1823.0,-0.003476431402045169,458.6246337890625
343,1799.0,-0.0038936557692587875,468.7697448730469
344,1973.0,-0.0030975833534674685,510.01531982421875
345,1256.0,-0.0031802697345223612,322.4664001464844
346,1553.0,-0.003341928248768714,404.1511535644531
347,1696.0,-0.0029934080570715844,357.86932373046875
348,1641.0,-0.00350817259797103,378.60589599609375
349,1634.0,-0.0033776150823021972,364.98651123046875
350,1716.0,-0.003323984087858532,370.43463134765625
351,1860.0,-0.0035823455096501027,416.16607666015625
352,1673.0,-0.0036072686811426786,324.43927001953125
353,1733.0,-0.0030230279298848473,425.21990966796875
354,1794.0,-0.003972047508276384,398.10693359375
355,1860.0,-0.0029077558390002067,474.2841491699219
356,1778.0,-0.003621290759318591,364.6681213378906
357,1896.0,-0.003366280430262642,484.2572326660156
358,1827.0,-0.004605540035949421,446.8273620605469
359,1728.0,-0.003908433757065463,394.8392028808594
360,1656.0,-0.0037365458855284877,438.9578552246094
361,1596.0,-0.0037881324533373117,376.5887145996094
362,1628.0,-0.0035463676808181583,432.0238342285156
363,1704.0,-0.0036661675575097824,399.6156311035156
364,1766.0,-0.003986311917157893,393.7645568847656
365,1670.0,-0.004149402207466275,331.19073486328125
366,1815.0,-0.003255653897992618,442.2302551269531
367,1820.0,-0.003453562901475899,414.46820068359375
368,1910.0,-0.0031414994087494313,516.39599609375
369,1652.0,-0.0030069925365491406,352.5381774902344
370,1856.0,-0.0033915187545322362,534.816650390625
371,1715.0,-0.0034155485430216815,396.5601806640625
372,1982.0,-0.0028962949736524024,530.9239501953125
373,1655.0,-0.003362125205057964,323.36181640625
374,1764.0,-0.0034340606651832267,417.17584228515625
375,1764.0,-0.003308648851608658,472.9961242675781
376,1628.0,-0.003324367512894761,371.41943359375
377,1796.0,-0.00348820431333609,351.01812744140625
378,1931.0,-0.002850389154575948,405.7585754394531
379,1604.0,-0.003668504148923343,335.6136474609375
380,1766.0,-0.0031926267968499034,351.2552490234375
381,2069.0,-0.0032086598236803964,519.9620361328125
382,1652.0,-0.0034070035926561104,445.689208984375
383,1691.0,-0.0035023133955941637,377.4544677734375
384,1652.0,-0.003562110723578371,439.3367004394531
385,1934.0,-0.002920569910462031,505.52398681640625
386,1775.0,-0.0036307577312462464,331.9380187988281
387,1829.0,-0.0032297325424224255,479.2113342285156
388,1725.0,-0.003655851542264697,368.8504333496094
389,1946.0,-0.0037396767449016416,514.8676147460938
390,1703.0,-0.0036830352520545212,371.56634521484375
391,1670.0,-0.003867731541374399,391.72344970703125
392,1823.0,-0.0034983662788883,409.2178039550781
393,1453.0,-0.0037124473684733467,445.00244140625
394,1649.0,-0.0033668163783399257,425.7099914550781
395,1907.0,-0.003583492151197528,540.671142578125
396,1886.0,-0.003625724988783726,525.6853637695312
397,1754.0,-0.0048157155327187085,406.5235290527344
398,1832.0,-0.004137665662450932,433.86785888671875
399,1976.0,-0.003286533985634118,541.2069702148438
400,1724.0,-0.003858734829399119,470.74713134765625
401,1733.0,-0.003622017688680249,425.30706787109375
402,1712.0,-0.003895070816205199,459.42706298828125
403,1760.0,-0.0040809799424355985,488.8122863769531
404,1685.0,-0.004523350332809579,483.18402099609375
405,1479.0,-0.0033923770175273865,387.1872863769531
406,1602.0,-0.003400944034573123,375.3378601074219
407,1979.0,-0.0034528979745768345,525.4041137695312
408,2006.0,-0.0035462101831009413,448.9309387207031
409,1823.0,-0.003320029599438255,572.1768798828125
410,1652.0,-0.003465961869421465,390.2231140136719
411,1838.0,-0.0030437881718431265,434.5519714355469
412,1775.0,-0.003056193636439275,460.02276611328125
413,1640.0,-0.003375658729575142,345.6847839355469
414,1952.0,-0.0034832312934928006,483.8477783203125
415,1532.0,-0.0033808566772027654,382.591064453125
416,1808.0,-0.002955410793999493,379.28326416015625
417,1826.0,-0.0036560513310957632,440.2496032714844
418,1770.0,-0.003913828507523119,440.606689453125
419,1784.0,-0.0027298185211423387,336.74273681640625
420,1965.0,-0.0035608638754638378,476.43084716796875
421,1829.0,-0.003423357154783194,437.5404357910156
422,1565.0,-0.0035414102694630856,369.8583984375
423,1582.0,-0.0040948421079260045,375.6907043457031
424,1670.0,-0.0044293417052228634,480.27587890625
425,1694.0,-0.003135118675605294,365.1739196777344
426,1826.0,-0.004024311104201063,522.3218994140625
427,1619.0,-0.002828596623658086,405.53363037109375
428,1706.0,-0.00362848178792774,443.4901428222656
429,1857.0,-0.0042089646587036055,431.10577392578125
430,2096.0,-0.00424076404799832,532.2679443359375
431,1604.0,-0.00347295933534042,429.9107971191406
432,1688.0,-0.0034907189524996545,399.5393371582031
433,1811.0,-0.004117854147027954,492.7604064941406
434,1487.0,-0.004886862201341761,373.3111267089844
435,1661.0,-0.004038615288014366,358.6416931152344
436,1724.0,-0.0030411952420763555,435.7649230957031
437,1672.0,-0.003988614157995991,353.911865234375
438,1568.0,-0.003528468490263289,364.0292053222656
439,1361.0,-0.003706834372029074,384.0748291015625
440,1775.0,-0.004025131745168308,427.5726013183594
441,1871.0,-0.003143209818647717,408.64215087890625
442,1658.0,-0.003186029485862361,383.67755126953125
443,1751.0,-0.003924658025035959,392.1070861816406
444,1598.0,-0.0025933377373803523,449.13330078125
445,1682.0,-0.0031120595696328174,433.36138916015625
446,1676.0,-0.004309750691390946,442.0976257324219
447,1589.0,-0.0028198064555908786,339.9225158691406
448,1871.0,-0.003089174518728604,399.71636962890625
449,1688.0,-0.0033869717581183068,379.31866455078125
450,1811.0,-0.0039759991516673055,345.779296875
451,1436.0,-0.003009457298113765,291.6270446777344
452,1766.0,-0.0032854132861237823,377.00909423828125
453,1658.0,-0.0035028456826954163,422.3766174316406
454,1877.0,-0.003442437827808525,476.3600769042969
455,1841.0,-0.0033929566031604607,437.4765319824219
456,1649.0,-0.003990442057459275,416.3074951171875
457,1565.0,-0.0030179119891857098,388.2920837402344
458,1715.0,-0.003403390711355314,403.0677795410156
459,1739.0,-0.0036910186820802793,402.4798278808594
460,1541.0,-0.0034493680052167163,415.245361328125
461,1662.0,-0.0034469881112662343,415.955078125
462,1532.0,-0.0032842813587714253,385.5289306640625
463,1874.0,-0.0035879220245728254,438.0620422363281
464,1781.0,-0.003169298821506215,391.82745361328125
465,1502.0,-0.003809408650990268,284.4186706542969
466,1595.0,-0.0036468955752622734,306.6532897949219
467,1823.0,-0.003496803253645859,421.69036865234375
468,1565.0,-0.0031913503358477363,433.2191162109375
469,1586.0,-0.0033056898716625127,309.2135925292969
470,1589.0,-0.0032820979542001233,346.3932189941406
471,1472.0,-0.00370083565888178,446.6457214355469
472,1649.0,-0.0038561243159814956,387.4994201660156
473,1769.0,-0.0042869048879765614,388.5455322265625
474,1682.0,-0.004147044770564078,425.09527587890625
475,1512.0,-0.0029063945648886147,325.86676025390625
476,1628.0,-0.0028566881370092495,365.15069580078125
477,1475.0,-0.003002428544147863,320.3797912597656
478,1803.0,-0.003258742985963181,471.0565185546875
479,1766.0,-0.003188143395683645,339.3974609375
480,1814.0,-0.0029114466563312036,399.1829528808594
481,1688.0,-0.0030853645692851778,353.228271484375
482,1550.0,-0.003450231760195623,386.2624206542969
483,1769.0,-0.00321706839986291,372.7126770019531
484,1616.0,-0.003029255475017375,338.9683837890625
485,1632.0,-0.0031172751839351675,357.22808837890625
486,1530.0,-0.003434822784843813,402.15277099609375
487,1892.0,-0.0030887524862919236,436.690185546875
488,1676.0,-0.0026317377805753495,328.7881774902344
489,1403.0,-0.002932535856416507,322.7808837890625
490,1859.0,-0.003083603587973422,379.1327209472656
491,2025.0,-0.0032205617441962075,577.8092651367188
492,1910.0,-0.0026865033447133362,443.37579345703125
493,1829.0,-0.003106403364134686,362.1634521484375
494,1646.0,-0.0034385698506542084,518.1376953125
495,1952.0,-0.0025854551143181326,444.2611083984375
496,1775.0,-0.0027554607531783404,423.7689208984375
497,1747.0,-0.003100718436923801,398.23291015625
498,1859.0,-0.0026599017397269825,398.29034423828125
499,1781.0,-0.002988425062799901,376.6436462402344
500,1902.0,-0.004348009595819998,459.7998352050781
501,1883.0,-0.003250306089414932,382.0574035644531
502,1802.0,-0.003203035596405763,417.1165771484375
503,1733.0,-0.0031898569871243255,389.59259033203125
504,1857.0,-0.0033333645114907995,402.075439453125
505,1790.0,-0.0038356121707952945,406.10870361328125
506,1658.0,-0.003410859176515909,409.60791015625
507,1688.0,-0.0034153450971124194,280.5215759277344
508,1679.0,-0.002724013033002848,317.0624694824219
509,1685.0,-0.0030828025963793543,331.1072692871094
510,1973.0,-0.0034440083294871976,443.24835205078125
511,1721.0,-0.0037203640949883265,420.90679931640625
512,1670.0,-0.0034783266624539727,407.5165710449219
513,1673.0,-0.002831904990671319,421.7962646484375
514,1841.0,-0.0030457879216295885,388.4830322265625
515,1886.0,-0.0036160483469497456,407.5068359375
516,1695.0,-0.003989359773835791,349.56915283203125
517,1637.0,-0.0033006356252371916,313.54345703125
518,1271.0,-0.0033647163671568186,258.5868225097656
519,1598.0,-0.003011733955255685,319.4478454589844
520,1643.0,-0.002988136185064962,373.5228576660156
521,1607.0,-0.003853639467706671,355.3338317871094
522,1553.0,-0.003519912296594287,394.5981750488281
523,1937.0,-0.0030746792776231552,410.84527587890625
524,1550.0,-0.0028333616940342055,363.7040710449219
525,1788.0,-0.003495810418176656,330.237060546875
526,1913.0,-0.0034644922018612434,379.7230224609375
527,1628.0,-0.0028476747219688798,411.1252136230469
528,1634.0,-0.0037391471544521793,370.9790954589844
529,1694.0,-0.003489494356537242,341.302978515625
530,1778.0,-0.0026880803130942305,321.5553894042969
531,1655.0,-0.0036075470487568445,306.9780578613281
532,1884.0,-0.003290283231763169,425.9820861816406
533,1833.0,-0.0031735247875336165,413.879638671875
534,1643.0,-0.002926125627969408,333.6812744140625
535,1466.0,-0.003240967736084193,297.12939453125
536,1628.0,-0.0031861827569628076,299.3423767089844
537,1571.0,-0.0036245530743924193,361.9337158203125
538,1646.0,-0.003326780700522899,335.0469665527344
539,1610.0,-0.0024723506013028134,322.3223571777344
540,1709.0,-0.0037893121995823875,361.9107971191406
541,1715.0,-0.0028953132008220045,413.857177734375
542,1676.0,-0.003617758700329432,332.8299255371094
543,1631.0,-0.0030569018825060213,293.1949462890625
544,1780.0,-0.003749766725539822,409.8194274902344
545,1625.0,-0.003883513435149715,312.039794921875
546,1529.0,-0.003825958621551503,374.29901123046875
547,1685.0,-0.0035249329698022586,328.0286560058594
548,1694.0,-0.002713457666491844,327.2403564453125
549,1979.0,-0.0035353040495595322,387.4690246582031
550,1478.0,-0.0035933005814123525,282.4481506347656
551,1757.0,-0.00397484580668918,367.6360168457031
552,1673.0,-0.0038578401133366113,291.5711364746094
553,1616.0,-0.0032380800656548153,346.21405029296875
